,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,extra,tip_amount,tolls_amount,congestion_surcharge,airport_fee,PUZone,DOZone,PULat,PULong,DOLat,DOLong,duration,speed_minutes,hour_pickup,minute_pickup,day_pickup,peak_hour
1721454,2.0,1.9964000000000002,43,142,6.0,0.0,2.32,0.0,2.5,0.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,40.7498,-73.9917,40.75801217,-73.96019998,4.216666666666667,0.47345454545454546,9,5,16,0
76139,2.0,29.5596,132,230,52.0,0.0,12.37,6.55,2.5,1.25,Upper West Side North,East Harlem South,40.91394506,-73.84871493,40.795,-73.939,41.0,0.7209658536585366,19,38,1,0
420489,1.0,2.737,161,137,8.5,3.0,1.75,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,11.416666666666666,0.2397372262773723,23,9,4,0
2129350,1.0,3.6064000000000007,239,236,10.5,1.0,0.0,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,12.45,0.2896706827309238,17,26,19,1
1395669,2.0,1.6261,234,249,6.5,0.0,0.0,0.0,2.5,0.0,Upper East Side South,Lower East Side,40.7736,-73.9566,40.715,-73.9843,7.0,0.2323,12,34,13,1
1266149,1.0,1.1914,164,161,6.0,0.0,1.0,0.0,2.5,0.0,Union Sq,Midtown Center,40.7359,-73.9911,40.7588,-73.97291,6.3,0.18911111111111112,12,38,12,0
3175431,1.0,1.0626000000000002,230,48,6.0,0.5,1.96,0.0,2.5,0.0,Lenox Hill East,Flatbush/Ditmas Park,40.7662,-73.9602,40.64031,-73.96183,6.416666666666667,0.16560000000000002,23,25,28,0
3321529,1.0,7.293300000000001,90,238,16.5,0.0,5.94,0.0,2.5,0.0,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,18.9,0.385888888888889,18,3,30,0
2520714,1.0,3.22,162,68,9.5,3.0,2.65,0.0,2.5,0.0,Kips Bay,Kips Bay,40.73955,-73.97708,40.73955,-73.97708,9.733333333333333,0.33082191780821923,5,58,23,0
1278061,1.0,3.1073,107,230,17.0,0.0,0.0,0.0,2.5,0.0,Union Sq,Midtown Center,40.7359,-73.9911,40.7588,-73.97291,27.883333333333333,0.11143933054393305,13,14,12,0
258982,1.0,4.5402000000000005,249,229,19.0,1.0,4.66,0.0,2.5,0.0,East Village,East Chelsea,40.7265,-73.9815,40.742352,-74.00621,30.5,0.14885901639344265,17,25,3,0
277674,1.0,7.245,161,114,20.5,3.5,4.95,0.0,2.5,0.0,East Village,Financial District North,40.7265,-73.9815,40.708,-74.011,31.583333333333332,0.22939313984168866,19,8,3,0
3358808,1.0,0.8372,140,237,6.0,0.0,0.0,0.0,2.5,0.0,Financial District South,Melrose South,40.7077,-74.0083,40.8177,-73.9184,6.966666666666667,0.12017224880382776,8,49,31,0
1193277,1.0,2.3023000000000002,162,237,7.0,1.0,2.26,0.0,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,6.95,0.33126618705035976,18,23,11,0
1084178,2.0,1.4812,263,75,5.5,0.5,0.0,0.0,2.5,0.0,Lincoln Square East,Penn Station/Madison Sq West,40.7742,-73.9849,40.7498,-73.9917,5.233333333333333,0.28303184713375795,20,35,10,0
2387260,2.0,3.864,246,107,12.0,2.5,3.05,0.0,2.5,0.0,Midtown East,Clinton East,40.7509,-73.96442,40.7638,-73.9918,17.05,0.2266275659824047,19,33,21,0
2469703,1.0,2.254,79,137,7.0,2.5,1.03,0.0,2.5,0.0,Yorkville East,Boerum Hill,40.76955898,-73.9413803,40.68372,-73.98179,6.933333333333334,0.3250961538461538,15,20,22,0
2458024,2.0,6.7137,262,226,15.0,0.0,0.0,0.0,2.5,0.0,Yorkville East,JFK Airport,40.76955898,-73.9413803,40.63983,-73.77874,15.166666666666666,0.4426615384615385,12,15,22,0
1205324,1.0,6.0858,48,231,14.0,1.0,3.66,0.0,2.5,0.0,Union Sq,Lincoln Square East,40.7359,-73.9911,40.7742,-73.9849,17.133333333333333,0.35520233463035017,20,4,11,0
1601340,1.0,1.3363,249,211,5.5,0.5,1.5,0.0,2.5,0.0,Greenwich Village South,TriBeCa/Civic Center,40.73211001,-73.99648007,40.71626,-74.01257993,5.45,0.2451926605504587,23,1,14,0
3425257,1.0,4.1538,263,41,11.0,1.0,3.06,0.0,2.5,0.0,World Trade Center,Ridgewood,40.7118,-74.0131,40.7044,-73.9018,12.55,0.3309800796812749,18,28,31,0
2473798,1.0,2.6082000000000005,239,43,7.5,0.5,1.7,0.0,2.5,0.0,Yorkville East,Bloomingdale,40.76955898,-73.9413803,40.7989,-73.9698,8.033333333333333,0.3246721991701246,15,19,22,0
2378978,1.0,4.7495,233,236,11.5,0.0,2.96,0.0,2.5,0.0,Midtown East,Clinton East,40.7509,-73.96442,40.7638,-73.9918,12.6,0.37694444444444447,18,33,21,0
634990,1.0,5.0232,68,43,15.0,1.0,3.86,0.0,2.5,0.0,Clinton East,Union Sq,40.7638,-73.9918,40.7359,-73.9911,20.933333333333334,0.23996178343949046,18,11,6,0
412524,1.0,2.9141000000000004,186,79,9.0,0.5,2.56,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,9.916666666666666,0.29385882352941184,21,33,4,0
2314918,4.0,5.6511,229,202,12.0,0.5,0.0,0.0,2.5,0.0,Midtown East,Clinton East,40.7509,-73.96442,40.7638,-73.9918,10.15,0.5567586206896551,5,17,21,0
2787753,1.0,2.737,68,161,11.5,2.5,2.2,0.0,2.5,0.0,Lenox Hill West,Murray Hill,40.7708,-73.9567,40.7479,-73.9757,16.9,0.16195266272189351,13,9,25,0
1297691,2.0,12.4292,263,138,25.0,1.0,10.0,6.55,0.0,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,26.533333333333335,0.4684371859296482,16,44,12,1
2140117,1.0,1.2880000000000003,140,263,5.0,3.5,1.85,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,3.7333333333333334,0.3450000000000001,18,9,19,0
276133,1.0,2.0930000000000004,229,170,6.5,3.5,1.0,0.0,2.5,0.0,East Village,Financial District North,40.7265,-73.9815,40.708,-74.011,6.15,0.3403252032520326,19,39,3,0
2625989,1.0,2.5599000000000003,186,48,7.0,0.5,2.7,0.0,2.5,0.0,Yorkville West,Midtown East,40.7712,-73.9495,40.7509,-73.96442,5.916666666666667,0.4326591549295775,2,55,24,0
1026617,1.0,3.4615,151,263,9.5,0.0,2.0,0.0,2.5,0.0,Lincoln Square East,West Chelsea/Hudson Yards,40.7742,-73.9849,40.75341588,-74.00002199,10.766666666666667,0.3215015479876161,12,23,10,1
379256,1.0,2.7692,113,68,9.0,1.0,1.33,0.0,2.5,0.0,West Village,Morningside Heights,40.7347,-74.0048,40.81,-73.9625,11.15,0.24835874439461883,17,54,4,0
456461,1.0,2.6565,249,211,11.5,0.0,2.96,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,17.316666666666666,0.15340712223291625,11,13,5,0
349291,1.0,0.8533000000000001,90,100,5.0,0.0,0.0,0.0,2.5,0.0,West Village,Central Park,40.7347,-74.0048,40.76748004,-73.97069005,5.166666666666667,0.16515483870967743,13,51,4,0
2892291,1.0,17.227,138,163,34.0,0.0,9.02,6.55,2.5,1.25,UN/Turtle Bay South,World Trade Center,40.74966,-73.96918,40.7118,-74.0131,33.28333333333333,0.517586379569354,11,45,26,0
1071295,1.0,4.8944,231,246,17.0,1.0,2.5,0.0,2.5,0.0,Lincoln Square East,Penn Station/Madison Sq West,40.7742,-73.9849,40.7498,-73.9917,22.95,0.2132636165577342,18,44,10,0
2194405,1.0,1.4651,237,236,7.5,0.0,2.16,0.0,2.5,0.0,JFK Airport,Greenwich Village North,40.63983,-73.77874,40.73211001,-73.99648007,9.55,0.15341361256544503,7,58,20,0
2984788,1.0,4.9910000000000005,75,142,11.0,3.0,0.0,0.0,2.5,0.0,Central Park,Little Italy/NoLiTa,40.76748004,-73.97069005,40.722542,-73.9951515,9.75,0.511897435897436,5,29,27,0
708718,1.0,7.3899,238,107,22.0,0.0,5.06,0.0,2.5,0.0,Murray Hill,West Village,40.7479,-73.9757,40.7347,-74.0048,31.55,0.2342282091917591,12,41,7,0
2491862,2.0,4.508,163,158,17.0,2.5,4.05,0.0,2.5,0.0,Lower East Side,Astoria,40.715,-73.9843,40.7644,-73.9235,26.233333333333334,0.17184243964421855,18,18,22,0
1523664,1.0,1.9159,141,163,7.0,0.0,2.58,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,7.166666666666667,0.2673348837209302,11,56,14,0
1031544,1.0,1.1109,161,230,8.0,0.0,2.83,0.0,2.5,0.0,Lincoln Square East,West Chelsea/Hudson Yards,40.7742,-73.9849,40.75341588,-74.00002199,11.65,0.09535622317596566,13,9,10,1
1142343,2.0,1.8837,100,229,10.0,0.0,2.66,0.0,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,14.966666666666667,0.12585968819599108,12,16,11,1
1884798,1.0,1.8676,237,236,7.0,1.0,2.26,0.0,2.5,0.0,Midtown Center,Lenox Hill East,40.7588,-73.97291,40.7662,-73.9602,7.6,0.24573684210526317,16,39,17,1
2209203,1.0,2.8819000000000004,186,158,10.5,0.0,2.76,0.0,2.5,0.0,JFK Airport,Lenox Hill West,40.63983,-73.77874,40.7708,-73.9567,14.45,0.19943944636678204,10,58,20,0
855978,1.0,12.558,88,227,31.0,0.0,8.17,6.55,2.5,0.0,Upper East Side North,Yorkville West,40.7641,-73.956,40.7712,-73.9495,39.46666666666667,0.31819256756756753,17,20,8,0
2042679,1.0,3.9767000000000006,234,141,12.0,0.5,3.16,0.0,2.5,0.0,Sutton Place/Turtle Bay North,Upper East Side South,40.75801217,-73.96019998,40.7736,-73.9566,14.333333333333334,0.27744418604651166,21,2,18,0
3447729,2.0,1.2880000000000003,162,230,6.0,3.0,0.0,0.0,2.5,0.0,East Harlem South,LaGuardia Airport,40.795,-73.939,40.77013003,-73.86703007,6.433333333333334,0.2002072538860104,21,12,31,0
568669,1.0,2.1574000000000004,170,162,7.5,0.0,2.0,0.0,2.5,0.0,Clinton East,Midtown North,40.7638,-73.9918,40.754932,-73.984016,7.883333333333334,0.27366596194503173,8,54,6,0
3392320,1.0,7.6636,87,186,16.5,0.0,3.96,0.0,2.5,0.0,Little Italy/NoLiTa,SoHo,40.722542,-73.9951515,40.7252,-74.00415,15.0,0.5109066666666666,13,54,31,0
1934325,1.0,4.9105,114,48,14.0,0.5,4.45,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,16.766666666666666,0.2928727634194831,0,39,18,0
1615835,1.0,4.2182,170,263,9.0,0.5,2.56,0.0,2.5,0.0,Clinton West,TriBeCa/Civic Center,40.7629,-73.994,40.71626,-74.01257993,6.2,0.6803548387096775,3,8,15,0
2895389,1.0,1.2236,163,48,7.5,0.0,1.62,0.0,2.5,0.0,UN/Turtle Bay South,World Trade Center,40.74966,-73.96918,40.7118,-74.0131,10.483333333333333,0.11671860095389508,12,52,26,0
2354678,1.0,8.7101,238,249,25.5,0.0,0.0,0.0,2.5,0.0,Midtown East,Clinton East,40.7509,-73.96442,40.7638,-73.9918,38.06666666666667,0.22881173380035025,14,15,21,0
3227335,1.0,5.119800000000001,231,161,15.0,0.0,0.0,0.0,2.5,0.0,Lenox Hill East,UN/Turtle Bay South,40.7662,-73.9602,40.74966,-73.96918,19.383333333333333,0.264134135855546,15,46,29,0
1971569,1.0,2.7048,100,143,11.0,0.0,0.0,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,15.783333333333333,0.17137064413938755,12,34,18,1
2122423,1.0,1.7549000000000001,163,43,10.5,1.0,4.44,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,15.8,0.11106962025316457,16,21,19,1
653823,1.0,1.6744,48,164,9.0,0.5,0.0,0.0,2.5,0.0,Clinton East,Union Sq,40.7638,-73.9918,40.7359,-73.9911,13.033333333333333,0.12847058823529411,20,41,6,0
2557461,2.0,7.728,107,217,19.5,2.5,0.0,0.0,2.5,0.0,Yorkville West,Fort Greene,40.7712,-73.9495,40.69319,-73.97168,21.4,0.3611214953271028,13,28,23,1
1238505,1.0,2.9785000000000004,142,236,9.5,0.0,2.56,0.0,2.5,0.0,Union Sq,Midtown Center,40.7359,-73.9911,40.7588,-73.97291,10.533333333333333,0.2827689873417722,7,44,12,0
685928,2.0,1.449,230,186,5.0,0.0,0.0,0.0,2.5,0.0,Murray Hill,Union Sq,40.7479,-73.9757,40.7359,-73.9911,4.433333333333334,0.3268421052631579,7,53,7,0
1983612,1.0,2.254,186,107,11.0,0.0,0.0,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,16.166666666666668,0.13942268041237113,13,31,18,0
1272912,1.0,2.0608,68,186,7.5,0.0,2.16,0.0,2.5,0.0,Union Sq,Midtown Center,40.7359,-73.9911,40.7588,-73.97291,8.0,0.2576,13,55,12,0
1870647,1.0,1.5295,48,170,9.5,0.0,2.56,0.0,2.5,0.0,Midtown Center,Lenox Hill East,40.7588,-73.97291,40.7662,-73.9602,13.983333333333333,0.10938021454112039,14,15,17,1
1842815,1.0,2.898,151,41,10.0,0.0,0.0,0.0,0.0,0.0,LaGuardia Airport,Lenox Hill East,40.77013003,-73.86703007,40.7662,-73.9602,11.966666666666667,0.24217270194986074,10,18,17,1
3203071,1.0,9.338000000000001,132,203,17.5,0.0,0.0,0.0,0.0,1.25,Lenox Hill East,UN/Turtle Bay South,40.7662,-73.9602,40.74966,-73.96918,11.533333333333333,0.8096531791907515,11,8,29,0
2175318,1.0,3.3488,211,186,8.0,0.5,2.95,0.0,2.5,0.0,JFK Airport,Greenwich Village North,40.63983,-73.77874,40.73211001,-73.99648007,7.716666666666667,0.4339697624190065,23,35,19,0
2764466,1.0,1.2880000000000003,90,68,5.0,2.5,1.65,0.0,2.5,0.0,Lenox Hill West,Murray Hill,40.7708,-73.9567,40.7479,-73.9757,4.6,0.2800000000000001,10,55,25,1
806982,1.0,1.932,148,79,6.0,2.5,1.85,0.0,2.5,0.0,Manhattan Valley,East Village,40.797045,-73.969725,40.7265,-73.9815,5.35,0.3611214953271028,10,56,8,0
2660186,1.0,1.2075,43,161,7.5,0.0,0.0,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,10.183333333333334,0.11857610474631751,12,47,24,0
3173552,2.0,2.898,48,234,9.0,3.0,3.0,0.0,2.5,0.0,Lenox Hill East,Clinton Hill,40.7662,-73.9602,40.6897,-73.9125,10.4,0.27865384615384614,22,35,28,0
939487,1.0,2.0125,230,237,8.0,1.0,1.5,0.0,2.5,0.0,Upper East Side North,Flatiron,40.7641,-73.956,40.7401,-73.9903,9.9,0.2032828282828283,16,30,9,0
2090748,1.0,4.524100000000001,151,163,17.0,0.0,5.0,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,25.933333333333334,0.17445115681233936,11,40,19,1
2522146,1.0,4.4919,143,234,11.0,0.0,2.86,0.0,2.5,0.0,Kips Bay,Kips Bay,40.73955,-73.97708,40.73955,-73.97708,11.466666666666667,0.3917354651162791,6,38,23,0
824321,1.0,6.6332,50,261,17.0,0.0,4.06,0.0,2.5,0.0,Upper East Side North,Yorkville West,40.7641,-73.956,40.7712,-73.9495,19.6,0.3384285714285714,13,38,8,0
1024845,2.0,1.3363,186,230,7.0,0.0,2.06,0.0,2.5,0.0,Lincoln Square East,West Chelsea/Hudson Yards,40.7742,-73.9849,40.75341588,-74.00002199,9.166666666666666,0.14577818181818183,12,42,10,1
2402610,1.0,1.3685,234,164,7.5,0.5,2.26,0.0,2.5,0.0,Midtown East,JFK Airport,40.7509,-73.96442,40.63983,-73.77874,10.066666666666666,0.13594370860927152,21,33,21,0
1639409,1.0,5.361300000000001,166,142,15.5,0.0,3.76,0.0,2.5,0.0,Penn Station/Madison Sq West,Gramercy,40.7498,-73.9917,40.7368,-73.9845,18.933333333333334,0.2831672535211268,12,50,15,0
1855367,1.0,1.9803000000000002,162,236,8.5,0.0,2.36,0.0,2.5,0.0,Midtown Center,Lenox Hill East,40.7588,-73.97291,40.7662,-73.9602,10.583333333333334,0.18711496062992128,12,18,17,0
3235701,2.0,4.2021,162,90,13.0,0.0,0.0,0.0,2.5,0.0,Lincoln Square West,Crown Heights North,40.77677997,-73.98296006,40.6681032,-73.9447994,17.383333333333333,0.24173154362416108,17,10,29,0
2626030,1.0,6.4722,164,41,15.5,0.5,3.0,0.0,2.5,0.0,Yorkville West,Midtown East,40.7712,-73.9495,40.7509,-73.96442,16.683333333333334,0.38794405594405595,2,7,24,0
2297476,2.0,8.8067,125,80,20.0,0.5,4.76,0.0,2.5,0.0,Seaport,Lenox Hill West,40.7072,-74.0027,40.7708,-73.9567,20.65,0.42647457627118646,23,57,20,0
394635,1.0,1.449,142,239,6.0,3.5,2.05,0.0,2.5,0.0,West Village,Morningside Heights,40.7347,-74.0048,40.81,-73.9625,5.933333333333334,0.24421348314606742,19,17,4,0
2430377,1.0,6.601,230,7,15.5,3.0,0.0,0.0,2.5,0.0,Yorkville East,JFK Airport,40.76955898,-73.9413803,40.63983,-73.77874,16.95,0.3894395280235988,2,46,22,0
78181,1.0,7.502600000000001,170,209,16.0,0.0,0.0,0.0,2.5,0.0,Upper West Side North,East Harlem South,40.91394506,-73.84871493,40.795,-73.939,14.833333333333334,0.5057932584269663,19,33,1,0
2643272,1.0,3.6386,239,140,13.5,0.0,5.04,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,19.316666666666666,0.1883658326143227,9,43,24,0
2098668,1.0,0.5313000000000001,75,75,3.5,0.0,0.0,0.0,0.0,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,1.5,0.35420000000000007,12,4,19,0
2264423,1.0,13.3147,4,37,36.5,1.0,10.2,0.0,2.5,0.0,JFK Airport,Lenox Hill West,40.63983,-73.77874,40.7708,-73.9567,53.95,0.2467970342910102,18,0,20,0
1771373,1.0,3.059,163,43,10.5,3.5,2.95,0.0,2.5,0.0,LaGuardia Airport,Sutton Place/Turtle Bay North,40.77013003,-73.86703007,40.75801217,-73.96019998,14.066666666666666,0.21746445497630335,16,23,16,0
3299535,1.0,1.932,143,238,6.0,2.5,1.85,0.0,2.5,0.0,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,5.133333333333334,0.37636363636363634,14,19,30,0
518113,2.0,2.7209,50,164,13.0,1.0,5.19,0.0,2.5,0.0,East Chelsea,Greenwich Village South,40.742352,-74.00621,40.73211001,-73.99648007,20.266666666666666,0.1342549342105263,19,7,5,0
1318087,1.0,1.7710000000000004,161,170,6.5,3.5,2.15,0.0,2.5,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,7.533333333333333,0.2350884955752213,18,59,12,0
24580,1.0,2.6887,239,151,8.5,0.0,2.36,0.0,2.5,0.0,West Chelsea/Hudson Yards,Manhattan Valley,40.75341588,-74.00002199,40.797045,-73.969725,8.6,0.3126395348837209,10,15,1,0
305261,1.0,1.6261,237,229,5.5,0.5,1.12,0.0,2.5,0.0,East Village,Long Island City/Hunters Point,40.7265,-73.9815,40.74124696,-73.94262762,4.583333333333333,0.35478545454545457,1,42,4,0
1549455,2.0,27.048000000000002,186,132,52.0,2.5,12.35,6.55,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,58.666666666666664,0.4610454545454546,16,47,14,0
2406040,1.0,3.1234,170,79,9.0,0.5,2.56,0.0,2.5,0.0,Midtown East,JFK Airport,40.7509,-73.96442,40.63983,-73.77874,10.783333333333333,0.28965069551777434,21,0,21,0
3249560,1.0,1.2880000000000003,249,114,7.5,0.0,1.08,0.0,2.5,0.0,Lincoln Square West,Times Sq/Theatre District,40.77677997,-73.98296006,40.75888,-73.98482,10.016666666666667,0.128585690515807,19,12,29,0
2863254,1.0,0.966,79,79,4.5,3.0,3.0,0.0,2.5,0.0,Garment District,Central Harlem North,40.7544,-73.99185,40.7987,-73.9523,4.2,0.22999999999999998,1,47,26,0
1735646,1.0,2.1735,163,239,7.5,0.0,0.0,0.0,2.5,0.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,40.7498,-73.9917,40.75801217,-73.96019998,8.616666666666667,0.25224371373307547,11,50,16,0
2649257,1.0,0.966,234,79,4.5,0.0,0.0,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,4.283333333333333,0.22552529182879377,10,31,24,0
1907757,1.0,0.9821000000000001,43,142,5.5,1.0,0.0,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,5.35,0.18357009345794395,19,10,17,0
1441323,1.0,2.4794,141,141,9.0,1.0,2.66,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,10.95,0.22642922374429225,18,47,13,0
1458163,2.0,1.3685,162,230,7.5,1.0,0.0,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,10.083333333333334,0.13571900826446281,20,0,13,0
429525,1.0,4.3631,143,186,9.5,0.5,2.66,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,7.283333333333333,0.5990526315789474,5,20,5,0
3388003,1.0,5.3935,262,230,16.5,0.0,0.0,0.0,2.5,0.0,Little Italy/NoLiTa,SoHo,40.722542,-73.9951515,40.7252,-74.00415,21.183333333333334,0.25461054287962237,13,16,31,0
1730437,1.0,1.5295,100,170,6.5,0.0,0.0,0.0,2.5,0.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,40.7498,-73.9917,40.75801217,-73.96019998,7.633333333333334,0.20037117903930132,10,2,16,0
547596,2.0,4.508,233,249,12.0,3.0,2.0,0.0,2.5,0.0,East Chelsea,Midtown North,40.742352,-74.00621,40.754932,-73.984016,14.483333333333333,0.31125431530494824,23,10,5,0
2702840,1.0,1.1914,100,230,9.5,1.0,2.76,0.0,2.5,0.0,Upper West Side South,Murray Hill,40.787,-73.9754,40.7479,-73.9757,13.983333333333333,0.08520143027413588,18,48,24,0
1830497,1.0,0.3864,263,236,3.0,0.0,1.26,0.0,2.5,0.0,LaGuardia Airport,Lenox Hill East,40.77013003,-73.86703007,40.7662,-73.9602,1.4,0.276,8,57,17,0
567781,1.0,3.9123000000000006,236,142,14.5,0.0,0.0,0.0,2.5,0.0,Clinton East,Midtown North,40.7638,-73.9918,40.754932,-73.984016,20.8,0.18809134615384618,8,32,6,0
2398445,1.0,0.6440000000000001,90,158,4.0,0.5,1.56,0.0,2.5,0.0,Midtown East,Forest Hills,40.7509,-73.96442,40.7181,-73.8448,2.966666666666667,0.21707865168539328,20,23,21,0
2007137,1.0,7.148400000000001,238,244,20.0,1.0,2.43,0.0,2.5,0.0,Meatpacking/West Village West,Upper East Side South,40.741,-74.0076,40.7736,-73.9566,31.883333333333333,0.22420491374803977,17,15,18,1
557946,1.0,8.5169,233,129,18.5,0.5,0.0,0.0,2.5,0.0,East Chelsea,Midtown North,40.742352,-74.00621,40.754932,-73.984016,19.5,0.43676410256410253,2,8,6,0
1549530,1.0,0.6440000000000001,143,143,4.0,2.5,1.45,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,3.3833333333333333,0.19034482758620694,16,6,14,0
1491645,1.0,2.254,90,107,7.5,0.5,1.13,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,8.3,0.27156626506024095,1,47,14,0
1514250,1.0,3.9606000000000003,90,13,10.5,0.0,2.76,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,10.866666666666667,0.3644723926380368,11,45,14,0
1987190,1.0,1.9481000000000002,79,186,9.0,0.0,2.46,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,12.366666666666667,0.15752830188679245,14,41,18,1
634204,2.0,3.703,237,137,11.5,3.5,2.37,0.0,2.5,0.0,Clinton East,Union Sq,40.7638,-73.9918,40.7359,-73.9911,15.4,0.24045454545454545,18,0,6,0
2349652,1.0,3.3488,68,79,11.5,0.5,2.0,0.0,2.5,0.0,Midtown East,Clinton East,40.7509,-73.96442,40.7638,-73.9918,14.95,0.22400000000000003,14,7,21,0
84645,1.0,5.4096,161,144,12.5,0.5,3.26,0.0,2.5,0.0,Upper West Side North,East Harlem South,40.91394506,-73.84871493,40.795,-73.939,13.333333333333334,0.40571999999999997,21,2,1,0
1585757,1.0,3.8479000000000005,234,142,11.5,0.5,3.82,0.0,2.5,0.0,Greenwich Village South,TriBeCa/Civic Center,40.73211001,-73.99648007,40.71626,-74.01257993,15.266666666666667,0.2520458515283843,21,50,14,0
853284,1.0,3.5581,263,238,11.5,0.0,2.96,0.0,2.5,0.0,Upper East Side North,Yorkville West,40.7641,-73.956,40.7712,-73.9495,16.233333333333334,0.21918480492813142,17,56,8,0
2153817,1.0,1.4651,264,264,6.5,0.5,2.0,0.0,2.5,0.0,JFK Airport,Alphabet City,40.63983,-73.77874,40.72599,-73.98057,8.316666666666666,0.17616432865731466,20,28,19,0
2000615,1.0,3.9606000000000003,234,246,11.5,1.0,0.0,0.0,2.5,0.0,Meatpacking/West Village West,Upper East Side South,40.741,-74.0076,40.7736,-73.9566,13.4,0.2955671641791045,16,46,18,1
2413039,1.0,1.932,263,75,5.5,3.0,1.85,0.0,2.5,0.0,Hudson Sq,JFK Airport,40.7266,-74.0075,40.63983,-73.77874,3.3,0.5854545454545454,23,53,21,0
1589083,1.0,1.5134,162,164,6.5,0.5,0.0,0.0,2.5,0.0,Greenwich Village South,TriBeCa/Civic Center,40.73211001,-73.99648007,40.71626,-74.01257993,7.366666666666666,0.20543891402714934,21,24,14,0
459002,1.0,7.776300000000001,88,234,17.0,0.0,4.06,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,15.9,0.4890754716981133,11,4,5,0
417156,1.0,4.186000000000001,90,209,11.0,3.0,2.95,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,12.6,0.3322222222222223,22,8,4,0
1325256,2.0,0.805,170,162,4.0,3.5,1.65,0.0,2.5,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,2.95,0.2728813559322034,19,17,12,0
2030782,3.0,3.3005,161,239,9.5,0.5,1.5,0.0,2.5,0.0,Sutton Place/Turtle Bay North,Upper East Side South,40.75801217,-73.96019998,40.7736,-73.9566,10.05,0.328407960199005,20,39,18,0
